IC50,CC50,SI,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticHeterocycles,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azo,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea,pIC50,pCC50,SI_log,Hbond_Balance,Wt_to_TPSA,Flexibility,Kappa_std,PEOE_VSA_mean,EState_VSA_mean,EState_VSA_max,EState_VSA_std,SMR_VSA_mean,SMR_VSA_max
6.239373566893883,175.4823815688905,28.125,5.094096221873098,0.1916184883088196,0.4750751802456002,0.4173618732617801,384.6520000000002,0.03884365429851114,-0.2935255147973819,0.6428571428571429,0.39623413506273425,1218165.555684488,2.600532088113167,-2.343082085132494,2.644697757474545,-2.322229234053284,0.2871392194935301,0.193480759150443,3.150502892205044,1.164037575501787,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.368251750666467,-0.0,-0.0,-0.0,12.722087597621877,74.03236601452443,35.34286375616011,0.0,0.0,4.234026556289504,-0.0,-0.0,6.063865220706805,105.7506394274039,3.2936060269089937,0.0,-0.0,0.0,-0.0,-0.0,-0.0,5.73902795103394,0.0,7.163332574763256,19.742049930186376,-0.0,-0.0,5.237183599509748,-0.0,0.0,-0.0,0.0,5.9167613351627555,7.8197444638681715,7.1801994267192075,2.6450923419596055,-0.0,7.550204128633626,3.543982863379898,0.0,-0.0,3.756441209727496,-0.0,4.807589192862531,2.2825609261176845,13.25822336932681,4.500776747462358,0.0,0.9230769230769231,-0.0,1.1344385657443719,-0.0,4,-0.0,2.502691617380742,-0.0,4,4,7.121200000000009,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.8670960848723386,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.4869765770459402,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.7951409887051732,-7.4816421264757125,1.449092531119419,1033261.2001628277,73.44633222132505,0.08938184028567506,0.809139291557572,8.96182636564092,3.150544050883933,7.8197444638681715,3.3924686648550066,13.260237470145466,105.7506394274039
0.7718312468161961,5.402818727713373,7.000000000000001,3.961416712562997,0.2173207349572553,0.7018778467034804,0.4624728071616784,388.6840000000002,0.01288657023386288,-0.3134072129990773,0.6071428571428571,0.39624312664000566,1209595.746950416,2.614066470420122,-2.394689647839289,2.658342289949484,-2.444816775724512,0.28695604513694123,0.1203222980173243,3.150502892205044,1.080362063115187,3.655988326996876,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,12.722087597621877,82.91867944505813,12.08368165829592,0.0,0.0,0.0,-0.0,2.2756027272223625,5.4721120191451185,114.6417242323338,3.2936060269089937,0.0,-0.0,3.2232939650681027,-0.0,-0.0,-0.0,5.81253242937091,0.0,7.163332574763256,19.742049930186376,-0.0,-0.0,5.1740852786096285,-0.0,0.0,-0.0,0.0,5.9167613351627555,7.634108757512177,7.6887513299910175,0.0,-0.0,8.373122765588665,0.0,0.0,-0.0,0.0,2.126875935367709,2.153503044012327,2.5146066117709607,14.13538102269576,4.587489302318923,0.0,1.0,0.8867512976977945,1.1344385657443719,-0.0,4,-0.0,2.8287058577130315,-0.0,4,4,6.155600000000006,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.34599554695250084,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.4869765770459402,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.1124776434309128,-1.199906824589808,0.8450980400142569,1.1954533668349392,75.12128307695068,0.10102520559599378,0.8050875437720955,9.029544096289843,2.692067653477692,8.373122765588665,3.7788126749145574,14.319515762108475,117.8343210856998
223.8087777802645,161.1423200017905,0.72,2.867680549650413,0.218596668279426,0.7172503398509213,0.2609227801240689,446.8080000000003,0.09480154751355077,-0.3255733210758452,0.5625,0.3962641547979205,1203579.858014937,2.665273775695772,-2.4772026580666,2.679014399768647,-2.565224041654418,0.28695087261888946,-0.4819137829984089,3.214947253123124,1.219066029523398,3.3358908420960827,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,10.916904278286314,74.03236601452444,23.67162418464558,10.494741561833209,3.836789327241679,0.0,-0.0,-0.0,5.4721120191451185,114.6417242323338,5.12834964346875,0.0,-0.0,0.0,-0.0,-0.0,-0.0,8.76909881057254,0.0,7.163332574763256,19.742049930186376,-0.0,-0.0,1.1625838438961411,-0.0,0.0,-0.0,0.0,5.9167613351627555,7.634108757512177,8.000833495573444,0.0,-0.0,9.520028957605792,0.0,1.3340558481627207,-0.0,0.0,-0.0,2.184127470091298,2.5402902112860954,14.4916192655274,4.663129166739531,0.0,1.0,-0.0,1.1344385657443719,-0.0,4,-0.0,2.8287058577130315,-0.0,4,4,7.129200000000009,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.8670960848723386,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.4869765770459402,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-2.349877115555938,-7.254673657723136,-0.14266750356873156,-0.0,82.51230248880668,0.08839705529112427,0.8345573207072413,8.746537634384689,2.824702958714015,9.520028957605792,4.002043907076721,14.69684134172837,117.8343210856998
1.705624296116444,107.8556540191281,63.23529411764706,5.097360048942529,0.1923574671945902,0.480005294301695,0.3778455055831542,398.6790000000002,0.03884364519596072,-0.2935255148336137,0.6206896551724138,0.3962340722275681,1218186.5974431762,2.600528653569801,-2.342884614287352,2.644708711275066,-2.322030494033969,0.2871392166117043,0.1935102089478292,3.17926985320412,1.120512909778165,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.368251750666467,-0.0,-0.0,-0.0,13.544968676320858,74.03236601452443,35.34286375616011,0.0,0.0,4.234026556289504,-0.0,-0.0,6.063865220706805,112.1714610503299,3.2936060269089937,0.0,-0.0,0.0,-0.0,-0.0,-0.0,5.73902795103394,0.0,7.163332574763256,20.407355672763504,-0.0,-0.0,5.237183599509748,-0.0,0.0,-0.0,0.0,5.9167613351627555,7.8197444638681715,7.438498849850485,2.6450923419596055,-0.0,7.550204128633626,3.543982863379898,0.0,-0.0,3.757774950588147,-0.0,4.827851813732591,2.2903425011477694,14.613435927154786,4.5047165995060565,0.0,0.9259259259259259,-0.0,1.1344385657443719,-0.0,4,-0.0,2.6732045419021255,-0.0,4,4,7.511300000000009,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.8670960848723386,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.4869765770459402,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.2318833737877014,-6.2393799074636656,1.8009595428733502,1033261.2001628277,76.1246796680263,0.09217946378354006,0.7925210101248593,9.02060358554799,3.17402581662314,7.8197444638681715,3.42389843604726,13.97366209491502,112.1714610503299
107.1315318094944,139.2709913523427,1.3,5.150509901253949,0.1600180873231135,0.3131202175087329,0.4290384545075999,466.7130000000003,0.06289745878380013,-0.2572393015210201,0.6,0.3962346637803922,1218101.2637207846,2.602485715919116,-2.342009125064716,2.648473252120894,-2.318892629384824,0.28714241968619164,0.193686506552366,3.337073624442143,1.13667806407789,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.368251750666467,-0.0,-0.0,-0.0,14.1566180475353,82.91867944505813,22.25335094433497,4.498818882675173,0.0,6.164019431339865,-0.0,-0.0,6.063865220706805,86.48817455862581,0.0,59.65783953108687,-0.0,0.0,1.3016561739403418,-0.0,-0.0,3.900833084678622,2.7970749728998165,7.163332574763256,18.158186434857765,-0.0,-0.0,5.237183599509748,-0.0,0.0,-0.0,3.907070492827457,4.062821009272888,8.642034167276666,7.047078843326873,0.0,-0.0,10.632664197804447,3.543982863379898,0.0,-0.0,3.7794226760713068,-0.0,9.0717826238612,2.04036726581351,8.627310798875893,4.194734715141315,0.0,0.5757575757575758,-0.0,1.1344385657443719,-0.0,4,-0.0,1.8558383767056044,-0.0,4,6,7.648100000000009,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.8670960848723386,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.4869765770459402,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0299173146730594,-6.87563523253124,0.11394335230683678,1033261.2001628277,82.51230248880668,0.05302395210519007,0.8142100769072274,9.808245621627677,3.4396046885352933,10.632664197804447,3.893474888754566,17.597099860195485,86.48817455862581
15.03791057255341,30.07582114510681,2.0,5.758408034812463,0.162497076880076,0.32317486435814125,0.711012171569234,332.4910000000001,0.06289745878380013,-0.3987285599838353,0.96,0.3962340509466898,1218115.6845230171,2.592294942303743,-2.341882516374624,2.637658457192008,-2.31885681161874,0.287141165898824,0.1937013120396086,2.92051309758689,1.523516049715847,2.5894030725149,-0.0,-0.0,-0.0,-0.0,-0.0,2.301442770329856,-0.0,-0.0,-0.0,11.432587654565461,72.40855426450265,16.81406174685105,2.922523047240525,0.0,5.290464005011177,-0.0,-0.0,4.574039851001975,46.4544980907759,2.230182672411237,59.65783953108687,-0.0,2.3527653377515514,1.3016561739403418,-0.0,-0.0,2.6354891017561632,2.7970749728998165,5.047326302449778,13.0283272730298,-0.0,-0.0,6.337875982743855,-0.0,0.0,-0.0,2.609133540745783,2.684543368517752,7.595610614426163,5.745597332992294,0.0,2.160430401722667,8.722072330568006,3.681871067565048,0.0,-0.0,2.4943728956185454,-0.0,10.166877432729287,0.9271355645553714,4.766280046136041,2.9098914729471965,0.0,0.4347826086956522,0.8867512976977945,0.8609999043499136,-0.0,2,-0.0,1.5666666303651884,-0.0,2,4,5.778300000000005,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.5956045005917329,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0405964930799307,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.1771874978348635,-3.5714820475216196,0.3010299956639812,1.738431389411435,52.460942505711884,0.06266666270794102,0.7396883400508936,7.747755182571747,3.0181144233216104,8.722072330568006,3.143541930266044,13.134113794476352,59.65783953108687
18.90816681541091,14.5592884478664,0.7700000000000001,2.867680549650413,0.20032791651626344,0.5379988176735752,0.3285394231379137,528.8690000000004,0.1321598962435728,-0.2930725743873615,0.5641025641025641,0.39626453126572564,1203297.3207685072,2.670743012800814,-2.469845058357347,2.682798253750355,-2.570517086924708,0.28704784398325545,0.07359663479233358,3.412805476470516,1.156405779851839,0.0,2.165621145016901,-0.0,-0.0,-0.0,-0.0,3.1849586959602196,-0.0,-0.0,-0.0,14.1566180475353,82.91867944505813,23.67162418464558,9.0761958074107,0.0,4.223780961142308,-0.0,2.1421744260760422,5.4721120191451185,98.57185621692173,4.47342296765416,59.65783953108687,-0.0,2.966607817494076,1.3016561739403418,-0.0,-0.0,7.230658732377874,2.7970749728998165,7.163332574763256,18.158186434857765,-0.0,-0.0,1.1625838438961411,-0.0,0.0,-0.0,0.0,7.405913157984127,8.230111266630226,7.044974102253083,0.0,-0.0,11.929393927378463,0.0,1.163922344892604,-0.0,0.0,-0.0,7.534827179741789,2.2850082281026936,9.374572387765228,4.282678554648552,0.0,0.6756756756756757,-0.0,1.1344385657443719,-0.0,4,-0.0,2.3135362679976987,-0.0,4,6,7.648100000000009,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.8670960848723386,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.4869765770459402,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.2766494251674152,-2.410665689631307,-0.11350927482751805,-0.0,82.51230248880668,0.05932144124810917,0.8563903572764693,9.808245621627677,3.146399314022354,11.929393927378463,4.31947392328591,17.974458067227978,98.57185621692173
28.77308680552558,23.59393118053097,0.82,13.8218795773563,0.06704699394069688,-0.25816677407566774,0.2173322318502264,627.1066250000002,0.2257502739547918,-0.3556231179854463,0.6078431372549019,0.3963032974598629,1067519.2673471572,2.558257201437969,-2.54270129672399,2.58593262903773,-2.549777983204637,0.28711987017400126,-0.1391007821176213,3.095616828856079,0.9245477374022117,3.655988326996876,-0.0,-0.0,1.119490579506135,-0.0,-0.0,3.2985886355380685,-0.0,-0.0,-0.0,18.13890772384778,82.91867944505813,13.08951281182515,4.36902316832687,3.9954923440430656,4.315569660330321,-0.0,2.2756027272223625,4.656334080141607,114.6417242323338,3.2936060269089937,69.77891136095164,-0.0,3.2232939650681027,-0.0,-0.0,-0.0,5.782704966464559,6.502179538555553,5.901797207980557,20.676113090623552,-0.0,-0.0,7.518688022276573,-0.0,3.1381412905277783,-0.0,6.954177759118298,6.194446643820456,12.962878230047966,6.335612793785246,0.0,-0.0,11.229354310994852,0.0,0.0,-0.0,6.2921688287276245,1.997798441806024,8.473058000295891,3.349017527393782,14.613435927154786,4.87129360060014,0.0,0.7021276595744681,0.8867512976977945,1.1344385657443719,-0.0,4,-0.0,3.2284728425703175,-0.0,2,6,7.648100000000009,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.7429059830872254,-0.0,-0.0,-0.0,-0.0,0.34599554695250084,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.7688248331105914,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-1.4589864559360117,-3.155847883506908,-0.08618614761628333,1.1954533668349392,82.51230248880668,0.06330338782876332,0.8051992403242492,9.808245621627677,4.584495957745541,12.526850613527255,4.31947392328591,17.974458067227978,120.43935283567293
50.05706767794174,153.7092680267687,3.070680628272251,14.17161448496984,0.018306658866228287,-0.33606002383177674,0.1877813773196451,627.1066250000002,0.2301233691404194,-0.3256134336823175,0.5614035087719298,0.3963033026210478,1067469.8293142985,2.560237194207268,-2.542448017052229,2.589584016176127,-2.534166358902851,0.2871420380893072,-0.1333978689798444,3.184153270801699,0.8938029516960042,3.655988326996876,-0.0,-0.0,1.119490579506135,-0.0,-0.0,3.2985886355380685,-0.0,-0.0,-0.0,18.13890772384778,82.91867944505813,11.37477254936712,4.36902316832687,3.9954923440430656,6.218823573801937,-0.0,-0.0,4.656334080141607,114.6417242323338,3.0055466048354,129.4367508920385,-0.0,3.2232939650681027,1.3016561739403418,-0.0,-0.0,3.9714494066602786,6.651532226733419,5.901797207980557,20.676113090623552,-0.0,-0.0,7.518688022276573,2.09372429261134,3.1381412905277783,-0.0,5.749019814820735,6.194446643820456,12.962878230047966,6.242915704234574,0.0,-0.0,12.641780100885379,0.0,0.0,-0.0,6.36859784129878,1.9871349622565244,10.166877432729287,2.6497914651408654,11.28886419851416,4.674061309478334,0.0,0.5094339622641509,0.8867512976977945,1.1344385657443719,-0.0,4,-0.0,2.6732045419021255,-0.0,2,7,7.648100000000009,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.7429059830872254,-0.0,-0.0,-0.0,-0.0,0.34599554695250084,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,1.7688248331105914,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.6994654052284843,-7.13067559566292,0.4872346492038205,1.1954533668349392,82.51230248880668,0.0468983244737509,0.8235487071476139,9.808245621627677,4.675027072471457,12.526850613527255,4.31947392328591,17.974458067227978,120.43935283567293
6.400846618646093,400.9063598812003,62.63333333333334,6.135893460779373,0.14907708279822302,0.27253863069679285,0.4399154244159055,468.6850000000003,0.1270830306641318,-0.4573791779576538,0.6,0.3963175681062568,1218124.5130403852,2.602517443310568,-2.341981426347941,2.64878228278003,-2.318862773257647,0.2871424509180019,0.193686540716181,3.337073624442143,1.13667806407789,2.3092179459029585,2.1729623552554647,-0.0,-0.0,-0.0,-0.0,3.368251750666467,-0.0,-0.0,-0.0,10.916904278286314,82.91867944505813,22.25335094433497,4.498818882675173,2.5604639362709185,6.164019431339865,-0.0,-0.0,6.063865220706805,80.0673529356998,0.0,48.53093654769288,1.0715918799488426,2.116320914533605,1.3016561739403418,0.7147318038737096,-0.0,3.900833084678622,0.0,7.163332574763256,16.86419605584504,-0.0,-0.0,6.016449805033756,-0.0,0.0,-0.0,3.907070492827457,4.062821009272888,11.284323240063898,5.809343437162336,0.0,2.5956636569379805,9.281588925265025,4.336357020090062,2.155529238444116,-0.0,3.7567919257942135,-0.0,6.033338664104559,4.781158792340083,7.523698139305892,4.176507472613397,0.0,0.5625,-0.0,1.1344385657443719,-0.0,4,-0.0,1.8558383767056044,-0.0,4,6,7.648100000000009,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.8670960848723386,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.4869765770459402,-0.0,-0.0,0.5354182483397923,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.8062374204665714,-9.894618373556593,1.7968055253808632,1283330.3645441174,77.90057879437289,0.05302395210519007,0.8152454473889745,9.808245621627677,3.752469798329059,11.284323240063898,3.868516073232808,16.050914439073235,80.0673529356998
